time,group,order,char,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49
1,组08,排01,候,0.73412555,0.74994004,1.1123953,-0.31174934,0.77705044,-0.6721978,0.11773443,-0.6380314,0.27528247,0.55352527,0.06230636,0.57483965,0.6333358,0.16219655,-0.5547765,0.23478551,-0.12918894,0.65834117,0.35108817,0.54593396,-0.4799584,-0.22348106,0.3368785,-0.24654357,-0.3328301,0.20879458,-0.50289035,-0.49643528,-0.14432873,-0.4248476,-0.35020122,-0.77865446,0.49969155,-0.21447177,0.37578008,-0.96373373,-0.36426866,0.06910003,0.003067805,0.32662004,0.13175294,0.7008455,0.10790174,0.07012812,-0.65713763,-0.37934986,-0.2496385,0.3811622,0.236101,-0.043315522
2,组08,排02,者,2.2232769,0.57839847,0.7177894,-1.2946229,1.0341268,-0.17520115,0.12125552,-0.3794438,-0.056055818,0.4269075,-0.23606704,-1.9937806,0.680283,-0.2098657,0.4341618,-0.6395413,0.39475808,-1.0487764,0.48203355,0.8584144,-0.5038709,0.40678287,-0.16802374,-0.6879878,-0.32239592,-0.03571194,-0.2903411,-0.2247547,-0.31036022,-0.18572548,0.0903189,-0.64027566,0.00096317695,-0.04363604,-0.17643586,-0.5273945,0.09434659,-0.606722,-0.17224598,0.4067277,-0.1547321,0.11033442,-0.18261918,0.19245087,0.047685295,-0.5111846,0.10572863,0.44459727,0.035599068,-0.10494095
2,组08,排02,候,2.2232769,0.57839847,0.7177894,-1.2946229,1.0341268,-0.17520115,0.12125552,-0.3794438,-0.056055818,0.4269075,-0.23606704,-1.9937806,0.680283,-0.2098657,0.4341618,-0.6395413,0.39475808,-1.0487764,0.48203355,0.8584144,-0.5038709,0.40678287,-0.16802374,-0.6879878,-0.32239592,-0.03571194,-0.2903411,-0.2247547,-0.31036022,-0.18572548,0.0903189,-0.64027566,0.00096317695,-0.04363604,-0.17643586,-0.5273945,0.09434659,-0.606722,-0.17224598,0.4067277,-0.1547321,0.11033442,-0.18261918,0.19245087,0.047685295,-0.5111846,0.10572863,0.44459727,0.035599068,-0.10494095
2,组08,排02,年,2.2232769,0.57839847,0.7177894,-1.2946229,1.0341268,-0.17520115,0.12125552,-0.3794438,-0.056055818,0.4269075,-0.23606704,-1.9937806,0.680283,-0.2098657,0.4341618,-0.6395413,0.39475808,-1.0487764,0.48203355,0.8584144,-0.5038709,0.40678287,-0.16802374,-0.6879878,-0.32239592,-0.03571194,-0.2903411,-0.2247547,-0.31036022,-0.18572548,0.0903189,-0.64027566,0.00096317695,-0.04363604,-0.17643586,-0.5273945,0.09434659,-0.606722,-0.17224598,0.4067277,-0.1547321,0.11033442,-0.18261918,0.19245087,0.047685295,-0.5111846,0.10572863,0.44459727,0.035599068,-0.10494095
3,组08,排03,年,-1.493391,-0.7288422,1.5046415,-0.3479572,1.1303687,1.826677,1.722291,-2.8043063,-1.2198963,0.62991136,0.1646973,-1.3798975,0.15123214,0.2314078,0.46419108,1.1609002,-0.100731425,0.88571656,0.074047655,-0.24095774,-1.1647127,0.69540787,-0.1287027,0.1242504,0.75381523,1.5141668,-0.78766394,-0.58777094,0.09100917,0.21291038,0.6084524,0.46352464,-0.052370228,0.3490159,-0.094999544,0.014169682,0.29711843,0.10701475,-0.11591973,-0.45490465,0.15781245,0.3278378,-0.24834539,-0.1931648,-0.09698203,0.26453277,-0.0549524,-0.13663618,-0.006636756,-0.18550959
3,组08,排03,者,-1.493391,-0.7288422,1.5046415,-0.3479572,1.1303687,1.826677,1.722291,-2.8043063,-1.2198963,0.62991136,0.1646973,-1.3798975,0.15123214,0.2314078,0.46419108,1.1609002,-0.100731425,0.88571656,0.074047655,-0.24095774,-1.1647127,0.69540787,-0.1287027,0.1242504,0.75381523,1.5141668,-0.78766394,-0.58777094,0.09100917,0.21291038,0.6084524,0.46352464,-0.052370228,0.3490159,-0.094999544,0.014169682,0.29711843,0.10701475,-0.11591973,-0.45490465,0.15781245,0.3278378,-0.24834539,-0.1931648,-0.09698203,0.26453277,-0.0549524,-0.13663618,-0.006636756,-0.18550959
3,组08,排03,候,-1.493391,-0.72884214,1.5046414,-0.34795716,1.1303686,1.8266767,1.7222909,-2.8043053,-1.2198964,0.6299113,0.16469724,-1.3798974,0.15123215,0.23140796,0.46419108,1.1609006,-0.10073141,0.88571656,0.07404773,-0.24095774,-1.1647127,0.69540757,-0.12870276,0.12425037,0.7538151,1.5141671,-0.787664,-0.58777124,0.091009215,0.21291037,0.60845244,0.46352464,-0.052370217,0.34901586,-0.094999515,0.014169695,0.2971184,0.10701472,-0.11591972,-0.45490453,0.15781243,0.32783774,-0.24834536,-0.19316474,-0.09698204,0.26453274,-0.05495241,-0.13663618,-0.0066367583,-0.18550956
4,组08,排04,年,2.6017394,0.31375855,1.4407165,0.5231398,1.0556439,1.4818436,0.2513176,-0.15883388,-0.11629401,-0.4856508,-0.27941093,-1.5869638,0.84370613,0.30363134,0.2621849,-0.19185796,-0.61954606,-0.3555624,0.03254686,0.35035598,-1.1065468,0.08797406,-0.2584765,-0.49908185,-0.35281417,0.7505806,-0.76297385,-0.029492028,-0.29152223,-0.07077752,-0.33071405,-0.9289007,-0.043652147,0.10285046,0.07933244,-0.069969624,0.27955037,0.0320126,-0.5067705,0.08447996,0.18377914,0.25344217,-0.12433423,-0.16731738,0.09331592,-0.56724423,-0.0059916154,-0.123017445,-0.4396563,0.01404589
4,组08,排04,候,2.6017394,0.31375855,1.4407165,0.5231398,1.0556439,1.4818436,0.2513176,-0.15883388,-0.11629401,-0.4856508,-0.27941093,-1.5869638,0.84370613,0.30363134,0.2621849,-0.19185796,-0.61954606,-0.3555624,0.03254686,0.35035598,-1.1065468,0.08797406,-0.2584765,-0.49908185,-0.35281417,0.7505806,-0.76297385,-0.029492028,-0.29152223,-0.07077752,-0.33071405,-0.9289007,-0.043652147,0.10285046,0.07933244,-0.069969624,0.27955037,0.0320126,-0.5067705,0.08447996,0.18377914,0.25344217,-0.12433423,-0.16731738,0.09331592,-0.56724423,-0.0059916154,-0.123017445,-0.4396563,0.01404589
4,组08,排04,者,2.6017394,0.31375855,1.4407165,0.5231398,1.0556439,1.4818436,0.2513176,-0.15883388,-0.11629401,-0.4856508,-0.27941093,-1.5869638,0.84370613,0.30363134,0.2621849,-0.19185796,-0.61954606,-0.3555624,0.03254686,0.35035598,-1.1065468,0.08797406,-0.2584765,-0.49908185,-0.35281417,0.7505806,-0.76297385,-0.029492028,-0.29152223,-0.07077752,-0.33071405,-0.9289007,-0.043652147,0.10285046,0.07933244,-0.069969624,0.27955037,0.0320126,-0.5067705,0.08447996,0.18377914,0.25344217,-0.12433423,-0.16731738,0.09331592,-0.56724423,-0.0059916154,-0.123017445,-0.4396563,0.01404589
5,组08,排05,候,-1.6346885,-0.56463426,0.7085043,-1.6606596,0.93222785,0.743294,1.9360551,-2.8334172,-1.4343461,1.2706915,0.24760477,-1.5406373,0.025215205,0.1018457,0.6784997,0.8199991,0.98827714,0.19848649,0.59935564,0.39033338,-0.4840381,1.1141902,0.18759826,-0.059966177,0.32667968,0.8842632,-0.08955582,-0.7112607,0.060722426,0.03219176,0.9191493,1.2537518,0.0051705996,0.3972318,-0.3541743,-0.18081722,0.0773298,-0.33588523,0.44210884,-0.22251011,-0.2466157,0.31465435,-0.19719344,0.26090536,-0.07203258,0.33197078,0.1883647,0.12103472,0.38603276,-0.13231914
5,组08,排05,者,-1.6346885,-0.56463426,0.7085043,-1.6606596,0.93222785,0.743294,1.9360551,-2.8334172,-1.4343461,1.2706915,0.24760477,-1.5406373,0.025215205,0.1018457,0.6784997,0.8199991,0.98827714,0.19848649,0.59935564,0.39033338,-0.4840381,1.1141902,0.18759826,-0.059966177,0.32667968,0.8842632,-0.08955582,-0.7112607,0.060722426,0.03219176,0.9191493,1.2537518,0.0051705996,0.3972318,-0.3541743,-0.18081722,0.0773298,-0.33588523,0.44210884,-0.22251011,-0.2466157,0.31465435,-0.19719344,0.26090536,-0.07203258,0.33197078,0.1883647,0.12103472,0.38603276,-0.13231914
5,组08,排05,年,-1.6346885,-0.56463426,0.7085043,-1.6606596,0.93222785,0.743294,1.9360551,-2.8334172,-1.4343461,1.2706915,0.24760477,-1.5406373,0.025215205,0.1018457,0.6784997,0.8199991,0.98827714,0.19848649,0.59935564,0.39033338,-0.4840381,1.1141902,0.18759826,-0.059966177,0.32667968,0.8842632,-0.08955582,-0.7112607,0.060722426,0.03219176,0.9191493,1.2537518,0.0051705996,0.3972318,-0.3541743,-0.18081722,0.0773298,-0.33588523,0.44210884,-0.22251011,-0.2466157,0.31465435,-0.19719344,0.26090536,-0.07203258,0.33197078,0.1883647,0.12103472,0.38603276,-0.13231914
6,组08,排06,候,0.5261445,1.1977695,1.3393128,-0.36401442,0.77643144,-0.03127747,0.16420135,-0.7967567,0.000738713,0.103948966,0.036643416,0.5673589,0.61816,0.45708305,-0.888654,0.28822154,-0.28095168,0.5888593,0.3579762,0.5330046,-0.4424696,-0.31655598,0.33517697,-0.14553556,-0.6980534,0.48733118,-0.33511627,-0.595872,-0.03635657,-0.4572405,-0.40282997,-0.49505922,0.34454313,-0.22102152,0.32446036,-0.7616496,-0.53585297,0.028775902,0.019645134,0.19974774,0.25266984,0.58016354,0.38068852,0.16630758,-0.68475544,-0.3092883,-0.030300321,0.2531859,0.0294148,0.013220786
6,组08,排06,年,0.52614474,1.1977699,1.3393129,-0.36401471,0.7764317,-0.031277593,0.16420135,-0.7967567,0.000738799,0.103949115,0.03664353,0.5673589,0.6181597,0.457083,-0.88865376,0.28822163,-0.28095168,0.58885914,0.35797608,0.5330045,-0.44246954,-0.31655622,0.33517691,-0.14553568,-0.6980533,0.48733118,-0.33511624,-0.5958719,-0.036356356,-0.45724043,-0.4028299,-0.4950591,0.34454313,-0.22102134,0.32446027,-0.76164937,-0.535853,0.028775975,0.019645028,0.19974782,0.25267008,0.5801634,0.3806885,0.16630758,-0.68475556,-0.30928832,-0.030300278,0.25318578,0.0294148,0.013220752
6,组08,排06,者,0.52614474,1.1977699,1.3393129,-0.36401471,0.7764317,-0.031277593,0.16420135,-0.7967567,0.000738799,0.103949115,0.03664353,0.5673589,0.6181597,0.457083,-0.88865376,0.28822163,-0.28095168,0.58885914,0.35797608,0.5330045,-0.44246954,-0.31655622,0.33517691,-0.14553568,-0.6980533,0.48733118,-0.33511624,-0.5958719,-0.036356356,-0.45724043,-0.4028299,-0.4950591,0.34454313,-0.22102134,0.32446027,-0.76164937,-0.535853,0.028775975,0.019645028,0.19974782,0.25267008,0.5801634,0.3806885,0.16630758,-0.68475556,-0.30928832,-0.030300278,0.25318578,0.0294148,0.013220752
1,组09,排01,海,-1.0058763,-0.41407257,-1.5517982,-0.9134641,0.6800821,-0.8021944,0.55399805,-0.28592598,0.73822635,-1.2844281,0.27192226,0.9553792,1.1406069,-1.0008422,-0.9741423,0.31834185,1.213063,-0.16565438,0.47598985,0.516855,-0.2457796,-0.9488773,-1.1188699,-0.14520362,0.9548215,-0.005537048,-0.47435066,0.124854796,0.072476,-0.4499065,-0.14183716,0.49850127,-0.1516177,0.27106407,0.40710112,0.28854117,-0.5585347,-0.40171516,0.4526695,-0.4311906,-0.1075785,-0.4971707,0.07772888,-0.04506632,-0.40964738,-0.25646013,-0.2981529,-0.20136195,-0.20097609,-0.24057525
1,组09,排01,叫,-1.0058763,-0.41407257,-1.5517982,-0.9134641,0.6800821,-0.8021944,0.55399805,-0.28592598,0.73822635,-1.2844281,0.27192226,0.9553792,1.1406069,-1.0008422,-0.9741423,0.31834185,1.213063,-0.16565438,0.47598985,0.516855,-0.2457796,-0.9488773,-1.1188699,-0.14520362,0.9548215,-0.005537048,-0.47435066,0.124854796,0.072476,-0.4499065,-0.14183716,0.49850127,-0.1516177,0.27106407,0.40710112,0.28854117,-0.5585347,-0.40171516,0.4526695,-0.4311906,-0.1075785,-0.4971707,0.07772888,-0.04506632,-0.40964738,-0.25646013,-0.2981529,-0.20136195,-0.20097609,-0.24057525
1,组09,排01,该,-1.0058763,-0.41407257,-1.5517982,-0.9134641,0.6800821,-0.8021944,0.55399805,-0.28592598,0.73822635,-1.2844281,0.27192226,0.9553792,1.1406069,-1.0008422,-0.9741423,0.31834185,1.213063,-0.16565438,0.47598985,0.516855,-0.2457796,-0.9488773,-1.1188699,-0.14520362,0.9548215,-0.005537048,-0.47435066,0.124854796,0.072476,-0.4499065,-0.14183716,0.49850127,-0.1516177,0.27106407,0.40710112,0.28854117,-0.5585347,-0.40171516,0.4526695,-0.4311906,-0.1075785,-0.4971707,0.07772888,-0.04506632,-0.40964738,-0.25646013,-0.2981529,-0.20136195,-0.20097609,-0.24057525
2,组09,排02,海,0.18151623,1.5848966,-1.8245825,-1.4831609,-0.99013686,-0.11040902,1.4487141,-1.1733723,0.69958895,-1.1699656,-0.042427134,0.33531386,0.21972899,0.247486,-0.5132678,-0.2239377,0.80000144,-0.49224246,-0.5804472,0.5889482,-0.83362067,0.34111026,-0.04403195,1.3876306,0.75520134,-0.7613233,0.45830724,0.1740854,-0.2738123,0.6142031,0.32283473,-0.42426422,-0.37881473,-0.55883116,0.37589613,-0.64125717,-0.50965923,-0.12132141,-0.1671674,0.036414426,0.1397936,0.10762838,-0.4315938,-0.35625508,0.22286072,0.29162443,0.10177627,-0.11944119,0.21421906,0.36023298
2,组09,排02,该,0.18151623,1.5848966,-1.8245825,-1.4831609,-0.99013686,-0.11040902,1.4487141,-1.1733723,0.69958895,-1.1699656,-0.042427134,0.33531386,0.21972899,0.247486,-0.5132678,-0.2239377,0.80000144,-0.49224246,-0.5804472,0.5889482,-0.83362067,0.34111026,-0.04403195,1.3876306,0.75520134,-0.7613233,0.45830724,0.1740854,-0.2738123,0.6142031,0.32283473,-0.42426422,-0.37881473,-0.55883116,0.37589613,-0.64125717,-0.50965923,-0.12132141,-0.1671674,0.036414426,0.1397936,0.10762838,-0.4315938,-0.35625508,0.22286072,0.29162443,0.10177627,-0.11944119,0.21421906,0.36023298
2,组09,排02,叫,0.18151623,1.5848966,-1.8245825,-1.4831609,-0.99013686,-0.11040902,1.4487141,-1.1733723,0.69958895,-1.1699656,-0.042427134,0.33531386,0.21972899,0.247486,-0.5132678,-0.2239377,0.80000144,-0.49224246,-0.5804472,0.5889482,-0.83362067,0.34111026,-0.04403195,1.3876306,0.75520134,-0.7613233,0.45830724,0.1740854,-0.2738123,0.6142031,0.32283473,-0.42426422,-0.37881473,-0.55883116,0.37589613,-0.64125717,-0.50965923,-0.12132141,-0.1671674,0.036414426,0.1397936,0.10762838,-0.4315938,-0.35625508,0.22286072,0.29162443,0.10177627,-0.11944119,0.21421906,0.36023298
3,组09,排03,叫,-0.64359045,-2.2732775,-1.87096,-1.9799933,-1.6090546,-0.70364964,2.1834414,-0.37374398,1.645753,-0.13826087,0.5242997,-0.99377793,0.8095074,0.15180254,0.38921353,0.9459289,-0.16489889,0.45290303,-0.31731653,-1.1312662,1.2667887,-0.60097647,-0.25287718,-0.5023226,0.6581287,0.3699479,0.90221894,-0.536802,0.052025884,-0.7687686,0.23338248,-0.52101046,0.3924271,-0.13225962,-0.20732303,0.37818173,-0.34694505,0.42812935,-0.70775265,0.18478324,-0.23290247,0.26374352,0.19599085,-0.3841282,0.077443406,0.08057157,0.07861262,0.12478525,-0.023820696,0.01981687
3,组09,排03,海,-0.64359045,-2.2732775,-1.87096,-1.9799933,-1.6090546,-0.70364964,2.1834414,-0.37374398,1.645753,-0.13826087,0.5242997,-0.99377793,0.8095074,0.15180254,0.38921353,0.9459289,-0.16489889,0.45290303,-0.31731653,-1.1312662,1.2667887,-0.60097647,-0.25287718,-0.5023226,0.6581287,0.3699479,0.90221894,-0.536802,0.052025884,-0.7687686,0.23338248,-0.52101046,0.3924271,-0.13225962,-0.20732303,0.37818173,-0.34694505,0.42812935,-0.70775265,0.18478324,-0.23290247,0.26374352,0.19599085,-0.3841282,0.077443406,0.08057157,0.07861262,0.12478525,-0.023820696,0.01981687
3,组09,排03,该,-0.64359045,-2.2732775,-1.87096,-1.9799933,-1.6090546,-0.70364964,2.1834414,-0.37374398,1.645753,-0.13826087,0.5242997,-0.99377793,0.8095074,0.15180254,0.38921353,0.9459289,-0.16489889,0.45290303,-0.31731653,-1.1312662,1.2667887,-0.60097647,-0.25287718,-0.5023226,0.6581287,0.3699479,0.90221894,-0.536802,0.052025884,-0.7687686,0.23338248,-0.52101046,0.3924271,-0.13225962,-0.20732303,0.37818173,-0.34694505,0.42812935,-0.70775265,0.18478324,-0.23290247,0.26374352,0.19599085,-0.3841282,0.077443406,0.08057157,0.07861262,0.12478525,-0.023820696,0.01981687
4,组09,排04,叫,0.08442049,1.644823,-2.1454866,-1.378826,-1.0383337,-0.09321888,1.7206451,-1.1960526,0.4964155,-1.141506,-0.3038045,0.27393588,0.45325327,0.18003964,-0.5218121,-0.43927404,0.81785715,-0.49520195,-0.47101513,0.5953963,-0.9065494,0.27236295,0.013937257,1.5705224,0.6149348,-0.85732883,0.27857476,0.2740337,-0.21380891,0.52627194,0.42871684,-0.42009705,-0.30756572,-0.3482002,0.2635185,-0.66989326,-0.5163132,-0.08974261,-0.099872515,-0.04197679,-0.18051817,0.2925653,-0.42065862,-0.37189996,0.26677486,0.19270702,0.22551866,-0.048389364,-0.031539895,0.41711053
4,组09,排04,该,0.08442049,1.644823,-2.1454866,-1.378826,-1.0383337,-0.09321888,1.7206451,-1.1960526,0.4964155,-1.141506,-0.3038045,0.27393588,0.45325327,0.18003964,-0.5218121,-0.43927404,0.81785715,-0.49520195,-0.47101513,0.5953963,-0.9065494,0.27236295,0.013937257,1.5705224,0.6149348,-0.85732883,0.27857476,0.2740337,-0.21380891,0.52627194,0.42871684,-0.42009705,-0.30756572,-0.3482002,0.2635185,-0.66989326,-0.5163132,-0.08974261,-0.099872515,-0.04197679,-0.18051817,0.2925653,-0.42065862,-0.37189996,0.26677486,0.19270702,0.22551866,-0.048389364,-0.031539895,0.41711053
4,组09,排04,海,0.08442049,1.644823,-2.1454866,-1.378826,-1.0383337,-0.09321888,1.7206451,-1.1960526,0.4964155,-1.141506,-0.3038045,0.27393588,0.45325327,0.18003964,-0.5218121,-0.43927404,0.81785715,-0.49520195,-0.47101513,0.5953963,-0.9065494,0.27236295,0.013937257,1.5705224,0.6149348,-0.85732883,0.27857476,0.2740337,-0.21380891,0.52627194,0.42871684,-0.42009705,-0.30756572,-0.3482002,0.2635185,-0.66989326,-0.5163132,-0.08974261,-0.099872515,-0.04197679,-0.18051817,0.2925653,-0.42065862,-0.37189996,0.26677486,0.19270702,0.22551866,-0.048389364,-0.031539895,0.41711053
5,组09,排05,该,-0.6050373,-2.2812824,-1.5765444,-2.2639406,-1.5484186,-0.5493622,1.9753366,-0.34320664,1.5309802,-0.2530419,0.6881755,-1.0244188,0.76128143,0.13781524,0.24968626,1.0142155,-0.23435016,0.45627984,-0.30106083,-1.0338677,1.237344,-0.5807249,-0.30359474,-0.61428636,0.5988989,0.32190114,0.9760527,-0.49189374,0.07165868,-0.71153665,0.32577115,-0.4380856,0.28748247,-0.09604585,-0.34629995,0.3864649,-0.29059425,0.39611873,-0.671669,0.22494024,-0.08154459,0.2336769,0.32867962,-0.37077594,0.13476136,0.100787394,-0.02593533,0.09551828,0.12678911,0.05431472
5,组09,排05,海,-0.6050373,-2.2812824,-1.5765444,-2.2639406,-1.5484186,-0.5493622,1.9753366,-0.34320664,1.5309802,-0.2530419,0.6881755,-1.0244188,0.76128143,0.13781524,0.24968626,1.0142155,-0.23435016,0.45627984,-0.30106083,-1.0338677,1.237344,-0.5807249,-0.30359474,-0.61428636,0.5988989,0.32190114,0.9760527,-0.49189374,0.07165868,-0.71153665,0.32577115,-0.4380856,0.28748247,-0.09604585,-0.34629995,0.3864649,-0.29059425,0.39611873,-0.671669,0.22494024,-0.08154459,0.2336769,0.32867962,-0.37077594,0.13476136,0.100787394,-0.02593533,0.09551828,0.12678911,0.05431472
5,组09,排05,叫,-0.6050373,-2.2812824,-1.5765444,-2.2639406,-1.5484186,-0.5493622,1.9753366,-0.34320664,1.5309802,-0.2530419,0.6881755,-1.0244188,0.76128143,0.13781524,0.24968626,1.0142155,-0.23435016,0.45627984,-0.30106083,-1.0338677,1.237344,-0.5807249,-0.30359474,-0.61428636,0.5988989,0.32190114,0.9760527,-0.49189374,0.07165868,-0.71153665,0.32577115,-0.4380856,0.28748247,-0.09604585,-0.34629995,0.3864649,-0.29059425,0.39611873,-0.671669,0.22494024,-0.08154459,0.2336769,0.32867962,-0.37077594,0.13476136,0.100787394,-0.02593533,0.09551828,0.12678911,0.05431472
6,组09,排06,该,-0.9491419,-0.28481087,-0.95593005,-1.2456863,0.7211795,-0.683167,0.6934111,-0.28899452,0.38759387,-1.4295807,0.43553132,0.83212143,1.2217292,-1.2228736,-1.2824954,0.35878673,1.1022686,-0.22054175,0.4129395,0.63912255,-0.23110706,-0.9284773,-1.198014,-0.18125743,0.6957425,-0.07811203,-0.38213,0.10318058,0.03820004,-0.18288183,0.028013157,0.50432616,-0.12774628,0.33850905,0.3073833,0.32901293,-0.51500696,-0.43269238,0.4621468,-0.3639439,-0.17163125,-0.37953666,0.22775441,0.016024338,-0.33003703,-0.26935455,-0.28929248,-0.07486791,-0.11423516,-0.20519617
6,组09,排06,叫,-0.9491425,-0.284811,-0.95592993,-1.2456862,0.7211792,-0.68316686,0.6934111,-0.28899458,0.38759416,-1.4295806,0.43553117,0.83212095,1.2217292,-1.2228732,-1.2824953,0.3587867,1.1022683,-0.22054139,0.4129396,0.6391225,-0.23110698,-0.92847705,-1.1980137,-0.18125755,0.69574237,-0.07811206,-0.38213018,0.10318071,0.038200002,-0.18288174,0.028012795,0.5043262,-0.1277463,0.33850902,0.3073835,0.32901293,-0.515007,-0.43269232,0.462147,-0.3639439,-0.17163129,-0.37953663,0.22775431,0.016024102,-0.33003712,-0.2693546,-0.2892923,-0.07486785,-0.11423505,-0.20519629
6,组09,排06,海,-0.9491425,-0.284811,-0.95592993,-1.2456862,0.7211792,-0.68316686,0.6934111,-0.28899458,0.38759416,-1.4295806,0.43553117,0.83212095,1.2217292,-1.2228732,-1.2824953,0.3587867,1.1022683,-0.22054139,0.4129396,0.6391225,-0.23110698,-0.92847705,-1.1980137,-0.18125755,0.69574237,-0.07811206,-0.38213018,0.10318071,0.038200002,-0.18288174,0.028012795,0.5043262,-0.1277463,0.33850902,0.3073835,0.32901293,-0.515007,-0.43269232,0.462147,-0.3639439,-0.17163129,-0.37953663,0.22775431,0.016024102,-0.33003712,-0.2693546,-0.2892923,-0.07486785,-0.11423505,-0.20519629
1,组10,排01,务,1.4208785,1.2756077,1.136681,-1.2239546,-1.7111343,0.2632357,-1.1693996,0.7642162,0.947032,-1.1640229,0.36315894,-0.17684646,-0.3563969,0.46665525,0.24017896,0.6624733,0.55462974,0.04831303,0.38494617,0.30946168,-0.20141087,-0.05632838,-0.050319973,-0.36562195,-0.42262578,0.06870173,-0.052342575,-0.93688965,-0.49624318,-0.33770657,-0.3773747,0.5106875,-0.55288494,0.1351579,0.24447726,-0.24524121,0.032181963,-0.059593525,-0.014045436,0.3675093,-0.083832346,-0.11429549,0.34980586,-0.16826768,0.08318691,0.07376756,0.21138856,0.27073133,0.2609879,0.114604
1,组10,排01,做,1.4208785,1.2756077,1.136681,-1.2239546,-1.7111343,0.2632357,-1.1693996,0.7642162,0.947032,-1.1640229,0.36315894,-0.17684646,-0.3563969,0.46665525,0.24017896,0.6624733,0.55462974,0.04831303,0.38494617,0.30946168,-0.20141087,-0.05632838,-0.050319973,-0.36562195,-0.42262578,0.06870173,-0.052342575,-0.93688965,-0.49624318,-0.33770657,-0.3773747,0.5106875,-0.55288494,0.1351579,0.24447726,-0.24524121,0.032181963,-0.059593525,-0.014045436,0.3675093,-0.083832346,-0.11429549,0.34980586,-0.16826768,0.08318691,0.07376756,0.21138856,0.27073133,0.2609879,0.114604
1,组10,排01,与,1.4208785,1.2756077,1.136681,-1.2239546,-1.7111343,0.2632357,-1.1693996,0.7642162,0.947032,-1.1640229,0.36315894,-0.17684646,-0.3563969,0.46665525,0.24017896,0.6624733,0.55462974,0.04831303,0.38494617,0.30946168,-0.20141087,-0.05632838,-0.050319973,-0.36562195,-0.42262578,0.06870173,-0.052342575,-0.93688965,-0.49624318,-0.33770657,-0.3773747,0.5106875,-0.55288494,0.1351579,0.24447726,-0.24524121,0.032181963,-0.059593525,-0.014045436,0.3675093,-0.083832346,-0.11429549,0.34980586,-0.16826768,0.08318691,0.07376756,0.21138856,0.27073133,0.2609879,0.114604
